2024-07-09 09:47:22.700 [main] INFO  com.course.Application - Starting Application on piercedeMacBook-Pro.local with PID 95420 (/Users/pierce/Downloads/pierceTest/FirstUseGit/Chapter/Chapter13/target/classes started by pierce in /Users/pierce/Downloads/pierceTest/FirstUseGit)
2024-07-09 18:14:56.595 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2024-07-09 18:14:56.993 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@6913c1fb: startup date [Tue Jul 09 18:14:54 CST 2024]; root of context hierarchy
2024-07-09 18:14:57.056 [main] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2024-07-09 18:14:57.056 [main] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2024-07-09 18:14:57.096 [main] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2024-07-09 18:14:57.284 [main] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter - Registering beans for JMX exposure on startup
2024-07-09 18:14:57.286 [main] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter - Bean with name 'dataSource' has been autodetected for JMX exposure
2024-07-09 18:14:57.293 [main] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter - Located MBean 'dataSource': registering with JMX server as MBean [com.zaxxer.hikari:name=dataSource,type=HikariDataSource]
2024-07-09 18:14:57.299 [main] INFO  org.springframework.context.support.DefaultLifecycleProcessor - Starting beans in phase 2147483647
2024-07-09 18:14:57.299 [main] INFO  springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
2024-07-09 18:14:57.320 [main] INFO  springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2024-07-09 18:14:57.334 [main] INFO  springfox.documentation.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
2024-07-09 18:14:57.609 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8888 (http) with context path ''
2024-07-09 18:14:57.613 [main] INFO  com.course.Application - Started Application in 23.585 seconds (JVM running for 29.369)
2024-07-09 18:15:19.633 [http-nio-8888-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring FrameworkServlet 'dispatcherServlet'
2024-07-09 18:15:19.634 [http-nio-8888-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization started
2024-07-09 18:15:19.657 [http-nio-8888-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization completed in 23 ms
2024-07-09 18:15:19.746 [http-nio-8888-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2024-07-09 18:15:19.748 [http-nio-8888-exec-1] WARN  com.zaxxer.hikari.util.DriverDataSource - Registered driver with driverClassName=com.mysql.jdbc.Driver was not found, trying direct instantiation.
2024-07-09 18:15:19.902 [http-nio-8888-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2024-07-09 18:15:19.927 [http-nio-8888-exec-1] INFO  com.course.controller.UserManager - login查询的的结果是1
2024-07-09 18:15:19.927 [http-nio-8888-exec-1] INFO  com.course.controller.UserManager - 登录的用户是zhangsan
2024-07-09 18:15:20.038 [http-nio-8888-exec-2] INFO  com.course.controller.UserManager - login查询的的结果是0
2024-07-09 18:15:20.180 [http-nio-8888-exec-3] INFO  com.course.controller.UserManager - cookies验证通过
2024-07-09 18:15:20.199 [http-nio-8888-exec-3] INFO  com.course.controller.UserManager - 添加的用户数量是1
2024-07-09 18:15:23.313 [http-nio-8888-exec-4] INFO  com.course.controller.UserManager - cookies验证通过
2024-07-09 18:15:23.343 [http-nio-8888-exec-4] INFO  com.course.controller.UserManager - 查询到的用户总数是1
2024-07-09 18:15:26.451 [http-nio-8888-exec-5] INFO  com.course.controller.UserManager - cookies验证通过
2024-07-09 18:15:26.463 [http-nio-8888-exec-5] INFO  com.course.controller.UserManager - 查询到的用户总数是16
2024-07-09 18:15:29.600 [http-nio-8888-exec-6] INFO  com.course.controller.UserManager - cookies验证通过
2024-07-09 18:15:29.620 [http-nio-8888-exec-6] INFO  com.course.controller.UserManager - 更新的用户数量是1
2024-07-09 18:15:32.760 [http-nio-8888-exec-7] INFO  com.course.controller.UserManager - cookies验证通过
2024-07-09 18:15:32.794 [http-nio-8888-exec-7] INFO  com.course.controller.UserManager - 更新的用户数量是1
2024-07-09 18:15:35.883 [http-nio-8888-exec-8] INFO  com.course.controller.UserManager - cookies验证通过
2024-07-09 18:15:35.895 [http-nio-8888-exec-8] INFO  com.course.controller.UserManager - 更新的用户数量是1
2024-07-09 18:15:35.962 [http-nio-8888-exec-9] INFO  com.course.controller.UserManager - cookies验证通过
2024-07-09 18:15:35.975 [http-nio-8888-exec-9] INFO  com.course.controller.UserManager - 更新的用户数量是1
2024-07-09 18:15:46.706 [Thread-50] INFO  o.s.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext - Closing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@6913c1fb: startup date [Tue Jul 09 18:14:54 CST 2024]; root of context hierarchy
2024-07-09 18:15:46.708 [Thread-50] INFO  org.springframework.context.support.DefaultLifecycleProcessor - Stopping beans in phase 2147483647
2024-07-09 18:15:46.709 [Thread-50] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter - Unregistering JMX-exposed beans on shutdown
2024-07-09 18:15:46.710 [Thread-50] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter - Unregistering JMX-exposed beans
2024-07-09 18:15:46.712 [Thread-50] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2024-07-09 18:15:46.717 [Thread-50] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
